product_id,skin_type
P500993,normal
P500993,oily
P500471,dry
P500471,combination
P500471,normal
P500471,oily
P392248,normal
P392248,dry
P392248,combination
P392248,oily
P467122,dry
P467122,normal
P467122,combination
P467122,oily
P439057,dry
P439057,combination
P439057,normal
P439057,oily
P268700,oily
P268700,combination
P268700,normal
P268700,dry
P450262,normal
P450262,dry
P450262,combination
P450262,oily
P448719,dry
P448719,combination
P448719,oily
P448719,normal
P501189,normal
P501189,combination
P501189,oily
P501189,dry
P407448,combination
P407448,dry
P407448,normal
P407448,oily
P481366,combination
P481366,dry
P481366,normal
P481366,oily
P468411,normal
P468411,combination
P468411,oily
P468411,dry
P479705,normal
P479705,dry
P479705,combination
P479705,oily
P441220,dry
P441220,combination
P441220,oily
P441220,normal
P468637,dry
P468637,combination
P468637,oily
P468637,normal
P481340,combination
P481340,normal
P481340,dry
P481340,oily
P462390,combination
P462390,dry
P462390,oily
P462390,normal
P469506,oily
P469506,dry
P469506,normal
P469506,combination
P375852,normal
P375852,combination
P375852,dry
P375852,oily
P479329,combination
P479329,normal
P479329,dry
P479329,oily
P466163,normal
P466163,combination
P466163,dry
P466163,oily
P464243,oily
P464243,combination
P464243,dry
P464243,normal
P473828,combination
P473828,dry
P473828,oily
P473828,normal
P429529,dry
P429529,combination
P429529,normal
P429529,oily
P476415,combination
P476415,oily
P476415,dry
P476415,normal
P442758,combination
P442758,dry
P442758,oily
P442758,normal
P442871,combination
P442871,dry
P442871,normal
P442871,oily
P479632,combination
P479632,dry
P479632,oily
P479632,normal
P470507,combination
P470507,dry
P470507,oily
P470507,normal
P501028,dry
P501028,combination
P501028,normal
P501028,oily
P423142,combination
P423142,normal
P423142,dry
P423142,oily
P402944,combination
P402944,normal
P402944,dry
P402944,oily
P467247,dry
P467247,normal
P467247,combination
P467247,oily
P474340,oily
P474340,combination
P474340,dry
P474340,normal
P503693,combination
P503693,dry
P503693,oily
P503693,normal
P438617,combination
P438617,normal
P438617,oily
P438617,dry
P479348,oily
P479348,combination
P479348,dry
P479348,normal
P480613,dry
P480613,combination
P480613,normal
P480613,oily
P482024,dry
P482024,combination
P482024,normal
P482024,oily
P500019,dry
P500019,combination
P500019,normal
P500019,oily
P438618,normal
P438618,combination
P438618,oily
P438618,dry
P442837,combination
P442837,dry
P442837,normal
P442837,oily
P420158,combination
P420158,dry
P420158,normal
P420158,oily
P501236,normal
P501236,combination
P501236,dry
P501236,oily
P504007,normal
P504007,combination
P504007,dry
P504007,oily
P442990,oily
P442990,combination
P442990,dry
P442990,normal
P460624,combination
P460624,oily
P460624,normal
P460624,dry
P377368,combination
P377368,oily
P377368,dry
P377368,normal
P426829,oily
P426829,normal
P426829,combination
P426829,dry
P480606,combination
P480606,oily
P480606,normal
P480606,dry
P481732,combination
P481732,dry
P481732,normal
P481732,oily
P454837,combination
P454837,dry
P454837,normal
P454837,oily
P503891,combination
P503891,dry
P503891,oily
P503891,normal
P456192,combination
P456192,normal
P456192,dry
P456192,oily
P435386,dry
P435386,combination
P435386,oily
P435386,normal
P476876,dry
P476876,normal
P476876,combination
P476876,oily
P282920,oily
P282920,combination
P282920,dry
P282920,normal
P469503,combination
P469503,normal
P469503,oily
P469503,dry
P450633,combination
P450633,dry
P450633,normal
P450633,oily
P476730,combination
P476730,dry
P476730,normal
P476730,oily
P475182,normal
P475182,combination
P475182,dry
P475182,oily
P482757,normal
P482757,combination
P482757,dry
P482757,oily
P469522,oily
P469522,combination
P469522,dry
P469522,normal
P435800,normal
P435800,combination
P435800,oily
P435800,dry
P480285,combination
P480285,oily
P480285,normal
P480285,dry
P270544,dry
P270544,combination
P270544,oily
P270544,normal
P434361,combination
P434361,normal
P434361,oily
P434361,dry
P456206,combination
P456206,dry
P456206,oily
P456206,normal
P394826,normal
P394826,oily
P394826,combination
P394826,dry
P392239,combination
P392239,dry
P392239,oily
P392239,normal
P503052,normal
P503052,oily
P503052,combination
P503052,dry
P432262,combination
P432262,dry
P432262,oily
P432262,normal
P440498,combination
P440498,oily
P440498,dry
P440498,normal
P428816,dry
P428816,combination
P428816,normal
P428816,oily
P475185,combination
P475185,normal
P475185,dry
P475185,oily
P475203,combination
P475203,normal
P475203,dry
P475203,oily
P462666,combination
P462666,dry
P462666,oily
P462666,normal
P454387,combination
P454387,dry
P454387,normal
P454387,oily
P454388,combination
P454388,dry
P454388,normal
P454388,oily
P427409,normal
P427409,combination
P427409,dry
P427409,oily
P444980,combination
P444980,dry
P444980,normal
P444980,oily
P443829,combination
P443829,normal
P443829,dry
P443829,oily
P217932,combination
P217932,oily
P217932,normal
P217932,dry
P205614,combination
P205614,dry
P205614,normal
P205614,oily
P456994,combination
P456994,normal
P456994,dry
P456994,oily
P412025,combination
P412025,oily
P412025,dry
P412025,normal
P9941,combination
P9941,dry
P9941,normal
P9941,oily
P482264,combination
P482264,normal
P482264,oily
P482264,dry
P423130,dry
P423130,combination
P423130,oily
P423130,normal
P427529,dry
P427529,combination
P427529,normal
P427529,oily
P446419,combination
P446419,normal
P446419,dry
P446419,oily
P471037,dry
P471037,normal
P471037,oily
P471037,combination
P392249,normal
P392249,combination
P392249,dry
P392249,oily
P456582,normal
P456582,combination
P456582,oily
P456582,dry
P481832,dry
P481832,normal
P481832,combination
P481832,oily
P460701,dry
P460701,oily
P460701,combination
P460701,normal
P503721,combination
P503721,oily
P503721,dry
P503721,normal
P442867,normal
P442867,combination
P442867,dry
P442867,oily
P374841,dry
P374841,oily
P374841,combination
P374841,normal
P480192,combination
P480192,oily
P480192,normal
P480192,dry
P456193,combination
P456193,dry
P456193,normal
P456193,oily
P482323,dry
P482323,combination
P482323,normal
P482323,oily
P500138,combination
P500138,normal
P500138,dry
P500138,oily
P463665,combination
P463665,dry
P463665,normal
P463665,oily
P464239,combination
P464239,dry
P464239,normal
P464239,oily
P503692,combination
P503692,normal
P503692,oily
P503692,dry
